user_id,signed_up,verified_email,completed_personal_details,submitted_kyc_id,passed_liveness_check,completed_first_transfer_setup,country,device,account_type
4172,1,1,1,1,0,0,Other,mobile,personal
4173,1,1,1,1,1,1,US,desktop,personal
4174,1,1,1,1,0,0,US,desktop,personal
4175,1,1,1,1,0,0,India,desktop,personal
4176,1,1,1,1,1,1,Other,desktop,business
4177,1,1,0,0,0,0,US,mobile,personal
4178,1,1,1,1,0,0,India,mobile,business
4179,1,1,1,1,0,0,UK,mobile,business
4180,1,1,1,0,0,0,UK,mobile,personal
4181,1,1,1,1,1,1,US,mobile,personal
4182,1,1,1,1,1,1,EU,mobile,personal
4183,1,1,0,0,0,0,EU,desktop,personal
4184,1,1,1,1,1,0,UK,mobile,personal
4185,1,1,1,1,0,0,UK,mobile,personal
4186,1,0,0,0,0,0,EU,mobile,business
4187,1,1,1,1,1,1,UK,mobile,personal
4188,1,0,0,0,0,0,US,desktop,personal
4189,1,1,1,1,0,0,EU,mobile,business
4190,1,1,0,0,0,0,EU,mobile,personal
4191,1,1,1,1,0,0,EU,mobile,personal
4192,1,0,0,0,0,0,India,mobile,personal
4193,1,1,1,0,0,0,US,mobile,personal
4194,1,1,0,0,0,0,EU,desktop,personal
4195,1,1,1,1,0,0,EU,mobile,business
4196,1,0,0,0,0,0,UK,mobile,personal
4197,1,1,1,1,0,0,UK,mobile,personal
4198,1,0,0,0,0,0,UK,desktop,personal
4199,1,1,1,0,0,0,US,desktop,personal
4200,1,1,1,0,0,0,EU,mobile,business
4201,1,1,1,1,1,0,India,mobile,business
4202,1,1,0,0,0,0,UK,desktop,personal
4203,1,0,0,0,0,0,UK,desktop,business
4204,1,1,1,1,0,0,Other,desktop,personal
4205,1,0,0,0,0,0,UK,desktop,personal
4206,1,1,1,1,1,1,US,mobile,personal
4207,1,1,1,1,1,0,US,mobile,personal
4208,1,1,1,1,1,0,US,desktop,personal
4209,1,1,1,0,0,0,UK,desktop,personal
4210,1,1,0,0,0,0,UK,mobile,personal
4211,1,1,0,0,0,0,UK,mobile,personal
4212,1,1,1,0,0,0,US,desktop,business
4213,1,0,0,0,0,0,US,mobile,personal
4214,1,0,0,0,0,0,UK,desktop,personal
4215,1,1,1,1,1,1,EU,mobile,business
4216,1,1,1,1,1,0,India,mobile,personal
4217,1,1,1,1,1,1,UK,mobile,personal
4218,1,1,1,0,0,0,US,mobile,personal
4219,1,0,0,0,0,0,EU,mobile,business
4220,1,1,1,1,1,1,UK,mobile,business
4221,1,1,1,0,0,0,UK,desktop,business
4222,1,1,1,0,0,0,EU,desktop,business
4223,1,1,1,0,0,0,India,mobile,personal
4224,1,1,1,1,0,0,India,mobile,business
4225,1,0,0,0,0,0,US,mobile,personal
4226,1,1,0,0,0,0,EU,mobile,personal
4227,1,0,0,0,0,0,US,mobile,personal
4228,1,1,0,0,0,0,EU,mobile,personal
4229,1,1,1,1,1,0,US,mobile,personal
4230,1,1,0,0,0,0,UK,mobile,personal
4231,1,1,1,0,0,0,EU,mobile,personal
4232,1,1,1,1,1,1,US,desktop,personal
4233,1,1,1,0,0,0,US,mobile,personal
4234,1,1,1,1,0,0,Other,desktop,personal
4235,1,1,1,1,1,1,UK,desktop,personal
4236,1,1,1,0,0,0,UK,desktop,business
4237,1,1,0,0,0,0,UK,desktop,business
4238,1,1,1,0,0,0,EU,mobile,personal
4239,1,1,1,0,0,0,EU,mobile,business
4240,1,1,1,0,0,0,UK,mobile,personal
4241,1,1,1,1,1,0,EU,desktop,personal
4242,1,1,1,0,0,0,US,desktop,personal
4243,1,1,1,1,1,0,EU,desktop,personal
4244,1,1,1,1,1,0,US,mobile,personal
4245,1,0,0,0,0,0,US,desktop,personal
4246,1,1,1,0,0,0,Other,mobile,personal
4247,1,1,1,1,1,1,UK,mobile,personal
4248,1,1,1,1,1,0,UK,desktop,business
4249,1,0,0,0,0,0,US,mobile,personal
4250,1,0,0,0,0,0,Other,desktop,personal
4251,1,1,1,0,0,0,US,mobile,personal
4252,1,0,0,0,0,0,UK,desktop,business
4253,1,1,1,1,1,1,UK,mobile,personal
4254,1,1,1,1,0,0,US,desktop,business
4255,1,1,0,0,0,0,UK,desktop,business
4256,1,1,1,1,0,0,EU,desktop,personal
4257,1,1,1,1,1,1,Other,mobile,personal
4258,1,1,1,1,0,0,US,desktop,personal
4259,1,1,1,0,0,0,US,mobile,business
4260,1,1,1,1,1,0,US,mobile,personal
4261,1,1,1,1,1,1,UK,mobile,personal
4262,1,1,1,0,0,0,India,desktop,personal
4263,1,1,0,0,0,0,US,mobile,personal
4264,1,1,1,1,1,1,US,desktop,personal
4265,1,1,1,1,1,1,EU,desktop,business
4266,1,1,1,1,0,0,US,mobile,personal
4267,1,1,1,0,0,0,EU,desktop,business
4268,1,1,1,1,1,1,UK,mobile,personal
4269,1,0,0,0,0,0,India,desktop,personal
4270,1,1,1,1,1,0,Other,mobile,personal
4271,1,1,1,1,1,1,EU,mobile,personal
4272,1,1,0,0,0,0,Other,mobile,personal
4273,1,0,0,0,0,0,UK,mobile,personal
4274,1,1,1,1,1,1,US,mobile,personal
4275,1,1,1,0,0,0,EU,mobile,personal
4276,1,1,1,0,0,0,US,mobile,personal
4277,1,1,1,1,1,0,US,mobile,personal
4278,1,1,1,1,1,1,UK,mobile,personal
4279,1,1,1,0,0,0,UK,desktop,personal
4280,1,1,1,0,0,0,US,mobile,personal
4281,1,1,1,1,1,0,UK,desktop,personal
4282,1,1,1,1,0,0,EU,mobile,personal
4283,1,1,1,1,1,1,UK,desktop,personal
4284,1,1,1,1,0,0,UK,desktop,personal
4285,1,0,0,0,0,0,US,mobile,personal
4286,1,1,1,1,0,0,US,desktop,personal
4287,1,1,1,1,0,0,India,mobile,personal
4288,1,1,1,1,0,0,US,desktop,personal
4289,1,1,0,0,0,0,UK,desktop,personal
4290,1,1,1,1,0,0,India,mobile,personal
4291,1,0,0,0,0,0,US,desktop,business
4292,1,1,1,1,0,0,UK,mobile,personal
4293,1,0,0,0,0,0,US,mobile,personal
4294,1,1,1,1,1,0,Other,mobile,personal
4295,1,1,1,1,0,0,US,desktop,personal
4296,1,0,0,0,0,0,UK,desktop,personal
4297,1,1,1,0,0,0,UK,desktop,personal
4298,1,1,1,1,1,1,UK,mobile,personal
4299,1,1,1,1,1,1,US,mobile,personal
4300,1,1,1,1,1,1,US,desktop,business
4301,1,0,0,0,0,0,UK,mobile,business
4302,1,1,1,1,1,1,Other,mobile,personal
4303,1,1,1,1,1,1,EU,mobile,business
4304,1,0,0,0,0,0,US,mobile,personal
4305,1,0,0,0,0,0,India,mobile,personal
4306,1,1,1,0,0,0,UK,desktop,personal
4307,1,1,1,0,0,0,US,mobile,personal
4308,1,1,1,1,1,0,EU,mobile,personal
4309,1,1,1,0,0,0,India,mobile,personal
4310,1,1,0,0,0,0,EU,mobile,personal
4311,1,1,1,1,0,0,UK,mobile,personal
4312,1,1,1,1,1,0,Other,mobile,personal
4313,1,1,1,1,0,0,UK,desktop,personal
4314,1,1,1,0,0,0,India,mobile,personal
4315,1,1,1,1,0,0,Other,desktop,personal
4316,1,1,1,1,1,0,UK,desktop,personal
4317,1,1,1,1,1,1,EU,mobile,personal
4318,1,1,1,0,0,0,UK,mobile,personal
4319,1,1,1,1,1,1,US,desktop,personal
4320,1,1,0,0,0,0,US,mobile,personal
4321,1,1,1,1,0,0,US,mobile,personal
4322,1,1,1,1,0,0,Other,mobile,personal
4323,1,1,1,1,0,0,EU,mobile,personal
4324,1,1,1,1,0,0,US,mobile,personal
4325,1,1,1,1,0,0,India,desktop,business
4326,1,1,0,0,0,0,Other,desktop,business
4327,1,0,0,0,0,0,UK,mobile,personal
4328,1,0,0,0,0,0,Other,mobile,personal
4329,1,0,0,0,0,0,UK,mobile,personal
4330,1,1,1,1,1,0,India,mobile,personal
4331,1,0,0,0,0,0,UK,mobile,personal
4332,1,1,1,1,1,1,UK,mobile,personal
4333,1,1,1,1,1,1,US,mobile,business
4334,1,1,1,0,0,0,EU,mobile,personal
4335,1,1,1,0,0,0,US,mobile,personal
4336,1,1,1,1,1,1,UK,desktop,personal
4337,1,1,1,1,0,0,US,mobile,personal
4338,1,0,0,0,0,0,Other,desktop,personal
4339,1,1,1,1,1,0,US,mobile,personal
4340,1,0,0,0,0,0,UK,mobile,personal
4341,1,1,1,0,0,0,US,mobile,business
4342,1,1,1,0,0,0,UK,mobile,personal
4343,1,1,1,1,1,0,India,mobile,business
4344,1,1,1,1,1,1,India,desktop,personal
4345,1,1,1,1,0,0,US,desktop,personal
4346,1,1,1,1,0,0,US,mobile,personal
4347,1,1,0,0,0,0,EU,mobile,business
4348,1,1,1,1,0,0,US,mobile,personal
4349,1,1,1,1,1,0,India,mobile,personal
4350,1,1,1,0,0,0,EU,mobile,personal
4351,1,1,1,1,1,1,EU,mobile,personal
4352,1,1,1,1,0,0,US,mobile,personal
4353,1,1,1,0,0,0,US,mobile,business
4354,1,1,1,1,1,1,Other,mobile,personal
4355,1,1,1,1,1,1,US,mobile,personal
4356,1,1,1,0,0,0,EU,mobile,business
4357,1,1,0,0,0,0,UK,desktop,personal
4358,1,0,0,0,0,0,EU,mobile,personal
4359,1,1,1,0,0,0,US,desktop,personal
4360,1,1,0,0,0,0,UK,desktop,personal
4361,1,1,0,0,0,0,UK,desktop,business
4362,1,1,1,1,1,1,EU,desktop,personal
4363,1,1,1,0,0,0,EU,desktop,business
4364,1,0,0,0,0,0,US,desktop,personal
4365,1,0,0,0,0,0,UK,mobile,personal
4366,1,1,1,1,1,1,EU,mobile,personal
4367,1,1,1,0,0,0,UK,desktop,personal
4368,1,1,1,0,0,0,US,desktop,personal
4369,1,0,0,0,0,0,UK,desktop,personal
4370,1,0,0,0,0,0,UK,desktop,personal
4371,1,1,1,1,1,1,UK,desktop,business
4372,1,1,1,1,0,0,US,desktop,personal
4373,1,1,1,0,0,0,UK,desktop,personal
4374,1,1,1,1,1,1,US,mobile,personal
4375,1,1,1,1,1,1,US,desktop,business
4376,1,1,1,0,0,0,US,desktop,personal
4377,1,1,1,1,1,1,US,desktop,personal
4378,1,1,1,0,0,0,India,desktop,personal
4379,1,1,1,1,1,1,UK,mobile,personal
4380,1,1,1,1,1,0,US,mobile,personal
4381,1,1,1,0,0,0,UK,desktop,personal
4382,1,1,1,0,0,0,UK,mobile,business
4383,1,0,0,0,0,0,US,mobile,personal
4384,1,1,1,1,0,0,US,mobile,personal
4385,1,1,1,0,0,0,India,desktop,business
4386,1,1,1,0,0,0,US,desktop,business
4387,1,1,1,0,0,0,Other,desktop,personal
4388,1,1,1,1,1,0,UK,mobile,business
4389,1,1,1,1,0,0,UK,mobile,business
4390,1,0,0,0,0,0,UK,mobile,business
4391,1,1,1,1,0,0,UK,mobile,business
4392,1,0,0,0,0,0,US,desktop,personal
4393,1,1,1,1,1,0,EU,mobile,personal
4394,1,1,1,1,1,1,UK,mobile,personal
4395,1,1,1,1,1,1,Other,mobile,personal
4396,1,1,1,1,1,0,India,mobile,personal
4397,1,0,0,0,0,0,UK,desktop,personal
4398,1,0,0,0,0,0,UK,mobile,personal
4399,1,1,1,0,0,0,UK,desktop,personal
4400,1,1,0,0,0,0,UK,mobile,business
4401,1,1,1,1,1,1,UK,mobile,business
4402,1,1,1,0,0,0,US,mobile,personal
4403,1,1,1,1,1,1,UK,mobile,personal
4404,1,1,1,1,1,1,US,desktop,business
4405,1,1,1,0,0,0,Other,mobile,business
4406,1,1,1,0,0,0,EU,mobile,business
4407,1,1,1,1,1,0,Other,mobile,business
4408,1,1,1,0,0,0,UK,mobile,business
4409,1,1,1,1,1,1,US,desktop,personal
4410,1,1,0,0,0,0,US,mobile,personal
4411,1,1,1,0,0,0,UK,mobile,business
4412,1,1,1,1,1,1,UK,desktop,personal
4413,1,1,0,0,0,0,EU,mobile,business
4414,1,0,0,0,0,0,EU,mobile,personal
4415,1,1,1,1,1,1,US,mobile,business
4416,1,1,1,1,1,1,US,mobile,personal
4417,1,1,1,0,0,0,US,desktop,personal
4418,1,1,1,1,0,0,UK,mobile,personal
4419,1,1,1,1,0,0,UK,desktop,business
4420,1,1,0,0,0,0,UK,mobile,personal
4421,1,1,1,0,0,0,UK,desktop,business
4422,1,0,0,0,0,0,Other,mobile,business
4423,1,1,1,1,1,0,US,desktop,personal
4424,1,1,1,1,1,1,EU,mobile,business
4425,1,1,1,0,0,0,UK,mobile,personal
4426,1,1,1,1,1,0,US,desktop,personal
4427,1,1,1,0,0,0,UK,desktop,personal
4428,1,1,1,0,0,0,UK,mobile,business
4429,1,1,1,1,1,0,UK,mobile,personal
4430,1,1,1,1,0,0,EU,mobile,personal
4431,1,1,1,1,1,1,EU,desktop,personal
4432,1,0,0,0,0,0,US,desktop,personal
4433,1,0,0,0,0,0,US,mobile,personal
4434,1,1,0,0,0,0,Other,desktop,personal
4435,1,1,1,0,0,0,UK,desktop,personal
4436,1,0,0,0,0,0,UK,mobile,personal
4437,1,1,1,1,1,1,UK,desktop,personal
4438,1,1,1,0,0,0,EU,mobile,personal
4439,1,1,1,1,1,1,Other,desktop,personal
4440,1,1,0,0,0,0,UK,mobile,personal
4441,1,1,1,1,1,0,India,mobile,personal
4442,1,1,1,0,0,0,India,mobile,personal
4443,1,1,1,0,0,0,UK,mobile,personal
4444,1,0,0,0,0,0,US,desktop,personal
4445,1,1,1,1,1,1,US,mobile,personal
4446,1,0,0,0,0,0,Other,mobile,business
4447,1,0,0,0,0,0,UK,desktop,personal
4448,1,1,1,0,0,0,EU,mobile,personal
4449,1,1,0,0,0,0,UK,mobile,personal
4450,1,1,1,1,1,0,EU,desktop,personal
4451,1,0,0,0,0,0,US,desktop,business
4452,1,1,1,0,0,0,US,mobile,personal
4453,1,1,1,1,0,0,India,mobile,personal
4454,1,1,1,0,0,0,India,desktop,personal
4455,1,1,1,1,0,0,India,mobile,personal
4456,1,1,0,0,0,0,UK,mobile,personal
4457,1,1,1,0,0,0,EU,mobile,personal
4458,1,1,1,0,0,0,UK,mobile,personal
4459,1,0,0,0,0,0,US,desktop,personal
4460,1,1,1,1,1,0,US,desktop,personal
4461,1,1,1,1,1,1,US,desktop,personal
4462,1,0,0,0,0,0,US,desktop,personal
4463,1,1,1,0,0,0,Other,mobile,personal
4464,1,1,1,1,1,1,UK,mobile,personal
4465,1,1,1,1,0,0,EU,desktop,personal
4466,1,0,0,0,0,0,US,mobile,personal
4467,1,1,0,0,0,0,UK,mobile,personal
4468,1,0,0,0,0,0,UK,desktop,personal
4469,1,1,1,0,0,0,Other,mobile,personal
4470,1,1,1,0,0,0,India,mobile,personal
4471,1,0,0,0,0,0,Other,desktop,personal
4472,1,1,1,1,1,1,Other,desktop,business
4473,1,1,1,1,1,0,UK,mobile,business
4474,1,1,1,1,1,1,US,desktop,personal
4475,1,1,1,0,0,0,EU,mobile,business
4476,1,1,0,0,0,0,US,mobile,personal
4477,1,1,1,1,0,0,US,desktop,personal
4478,1,1,1,1,1,1,US,desktop,business
4479,1,1,1,1,1,1,US,mobile,personal
4480,1,1,1,1,0,0,US,mobile,personal
4481,1,1,1,0,0,0,UK,mobile,business
4482,1,1,0,0,0,0,US,mobile,personal
4483,1,0,0,0,0,0,US,mobile,personal
4484,1,1,0,0,0,0,US,mobile,personal
4485,1,1,1,1,0,0,UK,mobile,business
4486,1,1,1,0,0,0,EU,mobile,business
4487,1,1,1,0,0,0,UK,mobile,personal
4488,1,1,0,0,0,0,US,desktop,business
4489,1,1,0,0,0,0,EU,mobile,personal
4490,1,1,1,1,1,0,US,mobile,business
4491,1,1,1,0,0,0,UK,desktop,personal
4492,1,1,1,0,0,0,EU,desktop,personal
4493,1,1,1,1,0,0,US,mobile,personal
4494,1,1,1,1,1,1,EU,mobile,personal
4495,1,0,0,0,0,0,EU,desktop,personal
4496,1,0,0,0,0,0,EU,mobile,business
4497,1,1,1,0,0,0,US,desktop,personal
4498,1,0,0,0,0,0,UK,mobile,business
4499,1,1,1,1,1,0,UK,mobile,personal
4500,1,1,1,1,0,0,US,mobile,personal
4501,1,1,0,0,0,0,US,desktop,personal
4502,1,1,1,0,0,0,US,desktop,business
4503,1,1,0,0,0,0,UK,mobile,personal
4504,1,1,0,0,0,0,UK,mobile,business
4505,1,0,0,0,0,0,US,mobile,business
4506,1,0,0,0,0,0,UK,mobile,personal
4507,1,0,0,0,0,0,EU,desktop,personal
4508,1,0,0,0,0,0,UK,mobile,business
4509,1,0,0,0,0,0,US,desktop,business
4510,1,1,1,0,0,0,Other,mobile,personal
4511,1,1,1,1,0,0,UK,desktop,personal
4512,1,1,1,0,0,0,US,desktop,personal
4513,1,1,1,1,1,1,UK,mobile,personal
4514,1,1,1,1,0,0,EU,mobile,personal
4515,1,0,0,0,0,0,US,mobile,personal
4516,1,0,0,0,0,0,US,mobile,personal
4517,1,1,1,0,0,0,US,mobile,personal
4518,1,1,1,1,1,1,India,mobile,business
4519,1,0,0,0,0,0,UK,desktop,business
4520,1,1,1,1,1,0,UK,mobile,business
4521,1,1,1,1,0,0,India,desktop,business
4522,1,0,0,0,0,0,US,desktop,personal
4523,1,1,1,0,0,0,India,desktop,business
4524,1,1,0,0,0,0,US,mobile,business
4525,1,0,0,0,0,0,India,mobile,business
4526,1,1,1,0,0,0,US,mobile,personal
4527,1,1,0,0,0,0,EU,mobile,personal
4528,1,1,1,1,1,0,Other,mobile,personal
4529,1,1,1,1,1,1,US,desktop,personal
4530,1,1,1,0,0,0,UK,mobile,business
4531,1,0,0,0,0,0,UK,mobile,personal
4532,1,1,1,1,1,1,UK,desktop,business
4533,1,1,1,0,0,0,UK,mobile,personal
4534,1,1,1,0,0,0,UK,mobile,personal
4535,1,1,1,1,0,0,US,desktop,personal
4536,1,0,0,0,0,0,US,mobile,personal
4537,1,1,1,1,1,1,US,mobile,personal
4538,1,1,1,1,1,0,EU,mobile,personal
4539,1,1,1,1,1,1,UK,desktop,personal
4540,1,0,0,0,0,0,UK,mobile,business
4541,1,1,1,0,0,0,UK,mobile,personal
4542,1,1,1,0,0,0,US,mobile,business
4543,1,0,0,0,0,0,UK,mobile,personal
4544,1,1,1,1,1,1,UK,mobile,personal
4545,1,1,1,0,0,0,US,mobile,personal
4546,1,0,0,0,0,0,India,mobile,business
4547,1,1,1,0,0,0,UK,mobile,personal
4548,1,1,1,0,0,0,EU,mobile,personal
4549,1,1,1,0,0,0,EU,mobile,business
4550,1,1,1,1,1,0,EU,desktop,personal
4551,1,1,1,0,0,0,Other,mobile,personal
4552,1,0,0,0,0,0,UK,mobile,business
4553,1,0,0,0,0,0,UK,desktop,personal
4554,1,1,0,0,0,0,India,desktop,personal
4555,1,1,1,1,0,0,US,mobile,personal
4556,1,1,1,0,0,0,US,mobile,personal
4557,1,1,0,0,0,0,EU,mobile,personal
4558,1,1,1,1,0,0,EU,mobile,personal
4559,1,1,1,1,0,0,Other,desktop,business
4560,1,0,0,0,0,0,Other,mobile,personal
4561,1,1,0,0,0,0,EU,desktop,personal
4562,1,1,1,1,1,1,UK,mobile,business
4563,1,1,1,1,0,0,India,mobile,personal
4564,1,1,1,0,0,0,UK,desktop,personal
4565,1,1,1,1,0,0,UK,mobile,business
4566,1,1,1,1,1,0,India,mobile,personal
4567,1,1,1,1,1,1,UK,desktop,personal
4568,1,1,1,1,0,0,UK,desktop,business
4569,1,0,0,0,0,0,UK,desktop,business
4570,1,1,1,1,1,0,India,mobile,personal
4571,1,0,0,0,0,0,US,mobile,personal
4572,1,1,1,1,1,1,EU,desktop,personal
4573,1,0,0,0,0,0,UK,mobile,personal
4574,1,0,0,0,0,0,EU,desktop,personal
4575,1,1,1,1,0,0,EU,mobile,personal
4576,1,0,0,0,0,0,UK,mobile,business
4577,1,1,1,1,0,0,US,desktop,personal
4578,1,1,1,1,0,0,UK,mobile,business
4579,1,1,0,0,0,0,Other,mobile,personal
4580,1,1,1,1,1,0,EU,mobile,personal
4581,1,0,0,0,0,0,Other,mobile,personal
4582,1,1,0,0,0,0,UK,mobile,personal
4583,1,1,1,1,0,0,EU,mobile,personal
4584,1,1,1,1,1,1,EU,mobile,business
4585,1,1,1,1,1,0,EU,desktop,personal
4586,1,1,1,1,0,0,Other,mobile,personal
4587,1,1,0,0,0,0,US,desktop,personal
4588,1,1,1,1,1,1,UK,mobile,personal
4589,1,1,1,1,0,0,EU,mobile,personal
4590,1,1,1,1,0,0,EU,mobile,business
4591,1,1,1,1,1,1,US,desktop,personal
4592,1,1,1,0,0,0,UK,desktop,personal
4593,1,1,1,1,0,0,US,desktop,business
4594,1,1,1,0,0,0,UK,mobile,business
4595,1,1,0,0,0,0,US,mobile,personal
4596,1,0,0,0,0,0,EU,desktop,personal
4597,1,0,0,0,0,0,EU,desktop,personal
4598,1,0,0,0,0,0,UK,desktop,personal
4599,1,1,1,1,1,1,US,mobile,personal
4600,1,0,0,0,0,0,UK,desktop,personal
4601,1,1,0,0,0,0,UK,mobile,personal
4602,1,1,1,1,1,1,EU,mobile,personal
4603,1,1,1,1,1,0,Other,mobile,personal
4604,1,1,1,0,0,0,US,mobile,business
4605,1,1,1,1,1,0,EU,desktop,business
4606,1,1,1,0,0,0,India,desktop,personal
4607,1,1,1,1,1,1,India,desktop,personal
4608,1,1,1,0,0,0,UK,mobile,personal
4609,1,0,0,0,0,0,Other,mobile,personal
4610,1,1,1,1,0,0,US,desktop,business
4611,1,1,1,0,0,0,UK,mobile,personal
4612,1,1,1,1,1,1,UK,desktop,personal
4613,1,1,1,1,1,1,US,desktop,personal
4614,1,1,1,0,0,0,UK,desktop,personal
4615,1,0,0,0,0,0,UK,mobile,personal
4616,1,1,1,1,0,0,UK,desktop,personal
4617,1,1,0,0,0,0,India,mobile,personal
4618,1,1,1,1,1,0,India,mobile,personal
4619,1,0,0,0,0,0,UK,desktop,personal
4620,1,0,0,0,0,0,India,mobile,personal
4621,1,1,1,1,1,1,India,desktop,personal
4622,1,1,1,1,0,0,EU,mobile,business
4623,1,1,1,1,1,1,UK,mobile,personal
4624,1,0,0,0,0,0,EU,desktop,business
4625,1,1,0,0,0,0,Other,mobile,personal
4626,1,1,1,1,0,0,EU,mobile,personal
4627,1,1,1,1,0,0,UK,mobile,personal
4628,1,1,1,0,0,0,US,mobile,personal
4629,1,1,1,0,0,0,EU,desktop,business
4630,1,1,1,0,0,0,US,mobile,personal
4631,1,1,0,0,0,0,UK,desktop,personal
4632,1,1,1,1,0,0,UK,desktop,business
4633,1,0,0,0,0,0,India,mobile,personal
4634,1,0,0,0,0,0,India,desktop,personal
4635,1,1,1,0,0,0,UK,mobile,personal
4636,1,0,0,0,0,0,Other,mobile,personal
4637,1,1,1,1,1,0,UK,mobile,personal
4638,1,1,1,1,1,1,EU,mobile,personal
4639,1,1,0,0,0,0,EU,desktop,business
4640,1,1,0,0,0,0,India,mobile,business
4641,1,0,0,0,0,0,Other,mobile,personal
4642,1,0,0,0,0,0,UK,desktop,personal
4643,1,1,1,0,0,0,India,desktop,personal
4644,1,0,0,0,0,0,UK,mobile,personal
4645,1,0,0,0,0,0,EU,desktop,personal
4646,1,1,1,0,0,0,EU,mobile,business
4647,1,0,0,0,0,0,EU,desktop,personal
4648,1,1,1,1,1,1,UK,mobile,personal
4649,1,0,0,0,0,0,India,desktop,personal
4650,1,1,1,1,1,1,UK,mobile,personal
4651,1,1,0,0,0,0,UK,mobile,personal
4652,1,1,1,1,0,0,EU,mobile,personal
4653,1,1,1,1,0,0,US,mobile,personal
4654,1,1,1,0,0,0,India,desktop,personal
4655,1,1,1,1,1,1,US,mobile,personal
4656,1,0,0,0,0,0,UK,desktop,personal
4657,1,1,1,1,1,0,India,desktop,business
4658,1,0,0,0,0,0,US,desktop,personal
4659,1,0,0,0,0,0,UK,mobile,personal
4660,1,1,1,0,0,0,EU,desktop,personal
4661,1,1,1,1,1,1,US,desktop,personal
4662,1,1,1,1,1,0,EU,desktop,business
4663,1,1,1,1,1,1,US,mobile,personal
4664,1,1,1,1,1,1,India,mobile,business
4665,1,1,0,0,0,0,India,mobile,personal
4666,1,1,1,0,0,0,EU,mobile,personal
4667,1,1,1,0,0,0,UK,mobile,personal
4668,1,1,1,1,1,0,India,mobile,personal
4669,1,1,0,0,0,0,EU,mobile,personal
4670,1,0,0,0,0,0,EU,mobile,business
4671,1,1,1,1,1,1,US,mobile,personal
4672,1,1,1,0,0,0,India,desktop,personal
4673,1,1,1,0,0,0,EU,mobile,personal
4674,1,1,0,0,0,0,UK,desktop,personal
4675,1,0,0,0,0,0,US,mobile,personal
4676,1,1,0,0,0,0,India,mobile,personal
4677,1,1,1,1,1,1,UK,mobile,personal
4678,1,1,1,1,1,0,Other,desktop,personal
4679,1,1,1,1,1,0,EU,mobile,business
4680,1,1,0,0,0,0,EU,desktop,personal
4681,1,1,1,1,0,0,UK,mobile,personal
4682,1,1,1,1,1,1,UK,mobile,business
4683,1,1,0,0,0,0,Other,desktop,business
4684,1,1,1,0,0,0,UK,mobile,personal
4685,1,1,1,0,0,0,EU,desktop,personal
4686,1,1,1,1,0,0,US,mobile,personal
4687,1,1,1,0,0,0,UK,mobile,personal
4688,1,1,1,1,0,0,UK,desktop,business
4689,1,1,1,1,0,0,US,desktop,business
4690,1,1,1,1,0,0,Other,mobile,business
4691,1,1,1,1,0,0,US,desktop,personal
4692,1,1,1,1,1,1,US,mobile,personal
4693,1,1,0,0,0,0,UK,desktop,personal
4694,1,0,0,0,0,0,US,desktop,personal
4695,1,0,0,0,0,0,US,mobile,personal
4696,1,1,0,0,0,0,India,mobile,personal
4697,1,1,1,1,0,0,US,mobile,personal
4698,1,1,0,0,0,0,US,mobile,personal
4699,1,0,0,0,0,0,UK,mobile,business
4700,1,0,0,0,0,0,Other,mobile,personal
4701,1,1,1,1,0,0,UK,desktop,business
4702,1,1,0,0,0,0,UK,mobile,business
4703,1,1,1,1,1,1,EU,mobile,business
4704,1,0,0,0,0,0,US,mobile,business
4705,1,1,1,1,1,1,US,desktop,personal
4706,1,1,0,0,0,0,US,mobile,personal
4707,1,1,1,1,1,1,EU,mobile,personal
4708,1,1,1,1,1,1,UK,mobile,personal
4709,1,1,1,0,0,0,India,mobile,personal
4710,1,1,1,1,0,0,EU,mobile,business
4711,1,1,1,0,0,0,US,mobile,personal
4712,1,1,1,1,0,0,US,mobile,personal
4713,1,0,0,0,0,0,UK,mobile,personal
4714,1,1,1,0,0,0,EU,mobile,personal
4715,1,1,1,0,0,0,US,mobile,personal
4716,1,1,0,0,0,0,UK,mobile,personal
4717,1,1,1,1,1,1,US,desktop,personal
4718,1,1,1,1,1,1,Other,desktop,business
4719,1,1,1,0,0,0,US,mobile,personal
4720,1,1,1,0,0,0,Other,mobile,personal
4721,1,1,1,1,1,0,UK,mobile,personal
4722,1,1,1,1,1,0,UK,mobile,personal
4723,1,1,1,1,0,0,UK,mobile,personal
4724,1,1,1,0,0,0,US,mobile,personal
4725,1,0,0,0,0,0,UK,desktop,business
4726,1,1,1,1,1,1,UK,desktop,personal
4727,1,1,1,0,0,0,Other,mobile,personal
4728,1,1,1,1,1,1,India,mobile,business
4729,1,1,1,1,1,1,EU,desktop,business
4730,1,1,1,1,1,0,UK,desktop,personal
4731,1,0,0,0,0,0,UK,desktop,personal
4732,1,1,1,1,1,1,UK,mobile,personal
4733,1,1,1,1,1,1,EU,mobile,personal
4734,1,0,0,0,0,0,Other,desktop,personal
4735,1,1,1,1,0,0,US,mobile,business
4736,1,1,1,1,1,1,UK,mobile,personal
4737,1,1,1,1,1,0,US,mobile,personal
4738,1,1,1,1,1,0,UK,desktop,personal
4739,1,1,1,1,1,1,US,desktop,business
4740,1,1,0,0,0,0,EU,mobile,personal
4741,1,1,1,0,0,0,EU,desktop,personal
4742,1,0,0,0,0,0,UK,mobile,personal
4743,1,1,1,0,0,0,UK,desktop,personal
